submitted_item	validated_id	current_symbol
l(1)G0269	FBgn0029067	Dd
l(1)G0269	FBal0102645	Dd[G0269]
l(1)G0289	FBgn0028331	l(1)G0289
l(1)G0289	FBal0100323	l(1)G0289[G0289]
l(1)G0320	FBgn0028327	l(1)G0320
l(1)G0320	FBal0100319	l(1)G0320[G0320]
l(1)G0334	FBgn0028325	Pdha
l(1)G0334	FBal0100317	Pdha[G0334]
l(1)G0431	FBgn0266284	Ns3
l(2)01810	FBgn0010497	dmGlut
l(2)01810	FBal0007983	dmGlut[01810]
l(2)03709	FBgn0010551	Phb2
l(2)03709	FBal0008037	Phb2[03709]
L(2)04524	unknown ID	-
l(2)05070	FBgn0010590	Prosbeta1
l(2)05070	FBal0008076	Prosbeta1[05070]
l(2)06225	FBgn0010612	ATPsynG
l(2)06225	FBal0008100	ATPsynG[06225]
l(2)06496	FBgn0010622	DCTN3-p24
l(2)06496	FBal0008111	DCTN3-p24[06496]
l(2)06496	FBti0005312	P{PZ}DCTN3-p24[06496]
l(2)09851	FBgn0022288	l(2)09851
l(2)09851	FBal0064677	l(2)09851[09851]
l(2)35Bd	FBgn0286027	Rnmt
l(2)35Bg	FBgn0001977	CIAPIN1
l(2)35Cc	FBgn0259982	Uxt
l(2)35Df	FBgn0001986	Mtr4
l(2)35Di	FBgn0001989	ND-B17
l(2)37Bb	FBgn0002021	l(2)37Bb
l(2)37Cb	FBgn0086444	l(2)37Cb
l(2)37Cc	FBgn0002031	l(2)37Cc
l(2)37Ce	FBgn0086446	DCTN6-p27
dco	FBgn0002413	dco
dco	FBgn0000273	Pka-C1
l(2)44DEa	FBgn0263120	Acsl
Stim	FBgn0045073	Stim
l(2)gd1	FBgn0261983	l(2)gd1
l(2)gd1	FBal0004795	ft[9]
l(2)gl	FBgn0002121	l(2)gl
l(2)k01209	FBgn0022029	l(2)k01209
l(2)k01209	FBab0047223	Df(2R)k08901
l(2)k01209	FBal0064598	l(2)k01209[k01209]
CG2316	FBgn0039890	ABCD
Pect	FBgn0032482	Pect
l(2)k09913	FBgn0021979	l(2)k09913
l(2)k09913	FBal0064244	l(2)k09913[k09913]
l(2)k10201	FBgn0016970	l(2)k10201
l(2)k10201	FBal0055780	wun[k10201]
l(2)k14505	FBgn0021856	l(2)k14505
l(2)k14505	FBal0064104	l(2)k14505[k14505]
l(2)k14710	FBgn0021847	Ttc7
l(2)k14710	FBal0064095	Ttc7[k14710]
l(2)NC136	FBgn0033029	Not3
l(2)not	FBgn0011297	Alg3
CG10191	FBgn0036354	Poc1
l(2)tid	FBgn0002174	CG5504
l(2)tid	FBgn0011297	Alg3
l(3)01239	FBgn0010741	Pfdn2
l(3)01239	FBal0009405	Pfdn2[01239]
l(3)02640	FBgn0010786	l(3)02640
l(3)02640	FBal0009453	l(3)02640[02640]
l(3)03670	FBgn0010808	Chchd3
l(3)03670	FBal0009478	Chchd3[03670]
l(3)04053	FBgn0010830	l(3)04053
l(3)04053	FBal0009500	l(3)04053[04053]
Slbp	FBgn0041186	Slbp
l(3)07882	FBgn0010926	l(3)07882
l(3)07882	FBal0009604	l(3)07882[07882]
l(3)70Da	FBgn0013563	Pex1
gag	unknown ID	-
l(3)j2D3	FBgn0011335	vers
l(3)j2D3	FBal0010923	vers[j2D3]
l(3)mbt	FBgn0002441	l(3)mbt
l(3)neo18	FBgn0011455	ND-SGDH
l(3)neo18	FBal0011035	ND-SGDH[1]
l(3)neo43	FBgn0011476	l(3)neo43
l(3)neo43	FBal0011056	l(3)neo43[1]
l(3)s1921	FBgn0261479	nero
l(3)s1921	FBal0011139	nero[s1921]
lace	FBgn0002524	lace
Flo	FBgn0024754	Flo1
Flo	FBgn0264078	Flo2
svr	FBgn0004648	svr
svr	FBab0000974	Df(1)svr
Lag1	FBgn0040918	schlank
CG31195	FBgn0051195	CG31195
Lam	FBgn0002525	Lam
Lam	FBgn0002526	LanA
LanB1	FBgn0261800	LanB1
LanB2	FBgn0267348	LanB2
lap	FBgn0086372	lap
lap	FBal0011047	lap[1]
lark	FBgn0011640	lark
larp	FBgn0261618	larp
Lar	FBgn0000464	Lar
Lar	FBgn0004966	larv
Lar	FBal0118426	Lar[unspecified]
La	FBgn0011638	La
Khc-73	FBgn0019968	Khc-73
Las	FBgn0029158	Las
LBR	FBgn0034657	LBR
ldbr	FBgn0035838	ldbr
ldlCp	FBgn0026634	Cog2
lds	FBgn0002542	lds
lea	FBgn0002543	robo2
levy	FBgn0034877	levy
lgs	FBgn0039907	lgs
lic	FBgn0261524	lic
l(2)dtl	FBgn0013548	l(2)dtl
lig3	FBgn0286075	DNAlig3
G-ialpha65A	FBgn0001104	Galphai
ligatin	FBgn0041588	eIF2D
lig	FBgn0020279	lig
lig	FBgn0020279	lig
lilli	FBgn0041111	lilli
CG4877	FBgn0036624	RAF2
CG16812	FBgn0032488	CG16812
lin	FBgn0002552	lin
lin	FBgn0015380	drl
Liprin-alpha	FBgn0046704	Liprin-alpha
Lis-1	FBgn0015754	Lis-1
TepII	FBgn0041182	Tep2
lkb1	FBgn0038167	Lkb1
lmg	FBgn0250903	lmgA
lmg	FBgn0250903	lmgA
Lmpt	FBgn0261565	Lmpt
loco	FBgn0020278	loco
Cht2	FBgn0022702	Cht2
CG33224	FBgn0259734	Nost
lolal	FBgn0022238	lolal
spn-E	FBgn0003483	spn-E
sdk	FBgn0021764	sdk
RhoGAPp190	FBgn0026375	RhoGAPp190
woc	FBgn0010328	woc
CG18067	FBgn0034512	Bbd
loqs	FBgn0032515	loqs
LpR1	FBgn0066101	LpR1
Glut1	FBgn0264574	Glut1
ScpX	FBgn0015808	ScpX
Golgin84	FBgn0039188	Golgin84
lqf	FBgn0028582	lqf
Lrr47	FBgn0010398	Lrr47
lrrk	FBgn0038816	Lrrk
Lsd-2	FBgn0030608	Lsd-2
Lsd-2	FBgn0030608	Lsd-2
Lsd-2	FBgn0030608	Lsd-2
Lsd-2	FBgn0030608	Lsd-2
Lsm10	FBgn0033554	Lsm10
Lsm11	FBgn0033450	Lsm11
LSm-4	FBgn0067622	LSm-4
ck	FBgn0000317	ck
ck	FBgn0002466	sti
CG1347	FBgn0037363	Atg17
ltd	FBgn0002567	Rab32
ltd	FBal0044150	Rab32[unspecified]
L	FBgn0267825	L
L	FBgn0267824	PRAS40
L	FBgn0001954	l(2)28Ac
L	FBgn0023039	l(2)46Ed
L	FBgn0002571	Mal-A3
L	FBal0005881	L[1]
L	FBal0005884	L[4]
L	FBal0117994	w[hdrvL]
L	FBal0327405	Ythdf[NP2]
L	FBti0040429	P{lacW}Gclm[L0580]
lva	FBgn0029688	lva
lwr	FBgn0010602	lwr
M(2)21AB	FBgn0005278	Sam-S
M(2)21AB	FBgn0005278	Sam-S
mad2	FBgn0035640	mad2
Madm	FBgn0027497	Madm
Mad	FBgn0011648	Mad
Mad	FBgn0023215	Mnt
mael	FBgn0016034	mael
MAGE	FBgn0037481	MAGE
mago	FBgn0002736	mago
mal	FBgn0002641	mal
mal	FBgn0052296	Mrtf
mal	FBal0051362	mal[unspecified]
MAN1	FBgn0034962	MAN1
Map205	FBgn0002645	Map205
Map205	FBgn0002645	Map205
Map205	FBgn0002645	Map205
tos	FBgn0015553	tos
CG14199	FBgn0040890	ksh
Marcal1	FBgn0031655	Marcal1
Marf	FBgn0029870	Marf
mars	FBgn0033845	mars
mask	FBgn0043884	mask
Mat1	FBgn0024956	Mat1
Mat89Bb	FBgn0020407	asun
mats	FBgn0038965	mats
Max	FBgn0017578	Max
MBD-R2	FBgn0038016	MBD-R2
mbm	FBgn0086912	mbm
mbo	FBgn0026207	mbo
Mbs	FBgn0005536	Mbs
mbt	FBgn0025743	mbt
mbt	FBgn0002441	l(3)mbt
Mcm10	FBgn0032929	Mcm10
Mcm2	FBgn0014861	Mcm2
Mcm3	FBgn0284442	Mcm3
Mcm5	FBgn0017577	Mcm5
Mcm6	FBgn0025815	Mcm6
Mcm7	FBgn0020633	Mcm7
MCPH1	FBgn0260959	MCPH1
CG6196	FBgn0266722	Trs33
Mctp	FBgn0034389	Mctp
Mdh	FBgn0262559	Mdh2
Mdh	FBgn0029155	Men-b
Mdh	FBgn0262782	Mdh1
mdy	FBgn0004797	mdy
mdy	FBgn0004797	mdy
me31B	FBgn0004419	me31B
MED10	FBgn0036581	MED10
MED11	FBgn0036811	MED11
MED14	FBgn0035145	MED14
rl	FBgn0003256	rl
MED16	FBgn0034707	MED16
MED17	FBgn0038578	MED17
MED18	FBgn0026873	MED18
MED19	FBgn0036761	MED19
MED1	FBgn0037109	MED1
MED20	FBgn0013531	MED20
MED21	FBgn0040020	MED21
MED22	FBgn0040339	MED22
MED23	FBgn0034795	MED23
MED24	FBgn0035851	MED24
MED25	FBgn0038760	MED25
tkv	FBgn0003716	tkv
MED27	FBgn0037359	MED27
MED28	FBgn0039337	MED28
MED30	FBgn0035149	MED30
MED31	FBgn0037262	MED31
MED4	FBgn0035754	MED4
MED6	FBgn0024330	MED6
MED7	FBgn0051390	MED7
MED8	FBgn0034503	MED8
MED9	FBgn0260401	MED9
Med	FBgn0011655	Med
mei-218	FBgn0002709	mei-218
mei-218	FBal0012139	mei-218[1]
mei-41	FBgn0004367	mei-41
mei-41	FBal0012150	mei-41[1]
mei-41	FBal0098697	mei-41[unspecified]
mei-9	FBgn0002707	mei-9
mei-9	FBal0012171	mei-9[a]
CG11837	FBgn0039627	CG11837
Mekk1	FBgn0024329	Mekk1
l(2)k09022	FBgn0086451	l(2)k09022
l(2)k09022	FBal0064296	l(2)k09022[k09022]
Bap170	FBgn0042085	Bap170
Mes4	FBgn0034726	Mes4
MESK2	FBgn0043070	MESK2
MESR3	FBgn0032694	MESR3
MESR4	FBgn0034240	MESR4
MESR6	FBgn0036846	MESR6
metl	FBgn0035247	metl
CG17271	FBgn0038829	CG17271
TBPH	FBgn0025790	TBPH
TBPH	FBtp0068029	P{UAS-TBPH.R}
mge	FBgn0035473	mge
Mgstl	FBgn0025814	Mgstl
Mhcl	FBgn0026059	Mhcl
Mhc	FBgn0264695	Mhc
Mhc	FBgn0264695	Mhc
Mhc	FBgn0264695	Mhc
PEK	FBgn0037327	PEK
mib1	FBgn0263601	mib1
mib2	FBgn0086442	mib2
MICAL-like	FBgn0036333	MICAL-like
Mical	FBgn0053208	Mical
mio	FBgn0031399	mio
mio	FBgn0032940	Mondo
Mio	FBgn0031399	mio
Mio	FBgn0032940	Mondo
Mio	FBal0003110	Dr[Mio]
mip130	FBgn0023509	mip130
mip40	FBgn0034430	mip40
Mipp1	FBgn0026061	Mipp1
Miro	FBgn0039140	Miro
mit(1)15	FBgn0004643	Zw10
mit(1)15	FBal0012294	Zw10[5]
mit(1)15	FBgn0004643	Zw10
mit(1)15	FBal0012294	Zw10[5]
Mitf	FBgn0263112	Mitf
mkg-p	FBgn0035889	mkg-p
Mkk4	FBgn0024326	Mkk4
Mkrn1	FBgn0029152	Mkrn1
Mlc1	FBgn0002772	Mlc1
Mlc2	FBgn0002773	Mlc2
CalpA	FBgn0012051	CalpA
mle	FBgn0002774	mle
mle	FBal0012332	mle[1]
mle	FBgn0002774	mle
mle	FBal0012332	mle[1]
Mlf	FBgn0034051	Mlf
Mlh1	FBgn0011659	Mlh1
Mms19	FBgn0037301	Mms19
mms4	FBgn0033549	mms4
mnb	FBgn0259168	mnb
Mnf	FBgn0036134	FoxK
Mnn1	FBgn0031885	Mnn1
Mnt	FBgn0023215	Mnt
Mo25	FBgn0017572	Mo25
Mob2	FBgn0259481	Mob2
Mob4	FBgn0259483	Mob4
Mocs1	FBgn0263241	Mocs1
CG4279	FBgn0261067	LSm1
RpL17	FBgn0029897	RpL17
CG18347	FBgn0260743	GC1
CG12400	FBgn0031505	ND-B14.5B
mod(r)	FBgn0016038	Vsp37A
CG6607	FBgn0039204	CG6607
Moe	FBgn0011661	Moe
mof	FBgn0014340	mof
mol	FBgn0086711	mol
fax	FBgn0014163	fax
Mov34	FBgn0002787	Rpn8
MP1	FBgn0027930	MP1
MP1	FBgn0032642	CG5110
Mp20	FBgn0002789	Mp20
Mpcp	FBgn0026409	Mpcp2
Mpp6	FBgn0032921	Mpp6
mre11	FBgn0020270	mre11
mre11	FBgn0285926	Imp
MRG15	FBgn0027378	MRG15
MRG15	FBgn0044324	Chro
mri	FBgn0035107	mri
mrj	FBgn0034091	mrj
mRNA-capping-enzyme	FBgn0030556	mRNA-cap
mRpL10	FBgn0031231	mRpL10
mRpL11	FBgn0038234	mRpL11
mRpL12	FBgn0011787	mRpL12
mRpL13	FBgn0032720	mRpL13
mRpL14	FBgn0040389	mRpL14
mRpL15	FBgn0036990	mRpL15
mRpL16	FBgn0023519	mRpL16
mRpL17	FBgn0035122	mRpL17
mRpL18	FBgn0026741	mRpL18
mRpL19	FBgn0037608	mRpL19
mRpL1	FBgn0037566	mRpL1
mRpL20	FBgn0036335	mRpL20
mRpL21	FBgn0036853	mRpL21
mRpL22	FBgn0030786	mRpL22
mRpL23	FBgn0035335	mRpL23
mRpL24	FBgn0031651	mRpL24
mRpL27	FBgn0053002	mRpL27
mRpL28	FBgn0031660	mRpL28
mRpL2	FBgn0036135	mRpL2
mRpL30	FBgn0029718	mRpL30
CG8370	FBgn0034060	Tmem131
mRpL33	FBgn0040907	mRpL33
mRpL35	FBgn0038923	mRpL35
mRpL36	FBgn0042112	mRpL36
mRpL38	FBgn0030552	mRpL38
mRpL39	FBgn0036462	mRpL39
mRpL3	FBgn0030686	mRpL3
mRpL40	FBgn0037892	mRpL40
mRpL41	FBgn0034001	mRpL41
mRpL42	FBgn0033480	mRpL42
loj	FBgn0061492	loj
CG12084	FBgn0043458	CG12084
mRpL45	FBgn0263863	mRpL45
mRpL46	FBgn0035272	mRpL46
mRpL48	FBgn0031357	mRpL48
mRpL49	FBgn0030433	mRpL49
mRpL4	FBgn0001995	mRpL4
mRpL50	FBgn0028648	mRpL50
mRpL51	FBgn0032053	mRpL51
mRpL52	FBgn0033208	mRpL52
CG12567	FBgn0039958	CG12567
mRpL54	FBgn0034579	mRpL54
mRpL55	FBgn0038678	mRpL55
mRpL9	FBgn0038319	mRpL9
mRpS10	FBgn0038307	mRpS10
mRpS11	FBgn0038474	mRpS11
mRpS14	FBgn0044030	mRpS14
mRpS16	FBgn0033907	mRpS16
mRpS17	FBgn0034986	mRpS17
mRpS18A	FBgn0051450	mRpS18A
mRpS18B	FBgn0032849	mRpS18B
mRpS18c	FBgn0051450	mRpS18A
mRpS18C	FBgn0039765	mRpS18C
mRpS21	FBgn0044511	mRpS21
mRpS22	FBgn0039555	mRpS22
mRpS23	FBgn0260407	mRpS23
mRpS24	FBgn0039159	mRpS24
mRpS25	FBgn0030572	mRpS25
mRpS26	FBgn0036774	mRpS26
mRpS28	FBgn0034361	mRpS28
mRpS29	FBgn0034727	mRpS29
mRpS2	FBgn0031639	mRpS2
mRpS30	FBgn0030692	mRpS30
mRpS31	FBgn0036557	mRpS31
mRpS33	FBgn0038426	mRpS33
mRpS34	FBgn0285951	mRpS34
mRpS35	FBgn0035374	mRpS35
mRpS4	FBgn0034232	CG4866
mRpS5	FBgn0287187	mRpS5
mRpS6	FBgn0035534	mRpS6
mRpS7	FBgn0032236	mRpS7
mRpS9	FBgn0037529	mRpS9
MRP	FBgn0032456	MRP
MRP	FBgn0065098	RNaseMRP:RNA
MRP	FBgn0264695	Mhc
Mrtf	FBgn0052296	Mrtf
Mrtf	FBgn0052296	Mrtf
mr	FBgn0002791	mr
msb1l	FBgn0027949	msb1l
Msh6	FBgn0036486	Msh6
msi	FBgn0011666	msi
msk	FBgn0026252	msk
msl-1	FBgn0005617	msl-1
msl-1	FBal0012558	msl-1[1]
msn	FBgn0010909	msn
Msp-300	FBgn0261836	Msp300
msps	FBgn0027948	msps
Mst85C	FBgn0028708	Mst85C
mst	FBgn0020272	mst
mst	FBgn0026746	anon-25D26Ab
Mt2	FBgn0028707	Mt2
CG5933	FBgn0039139	Mettl3
mtacp1	FBgn0011361	ND-ACP
mtacp1	FBgn0011361	ND-ACP
mtacp1	FBgn0011361	ND-ACP
mt:ATPase8	FBgn0013673	mt:ATPase8
Mtch	FBgn0027786	Mtch
mt:CoII	FBgn0013675	mt:CoII
mt:CoI	FBgn0013674	mt:CoI
mt:Cyt-b	FBgn0013678	mt:Cyt-b
mTerf3	FBgn0037008	mTerf3
O-fut1	FBgn0033901	O-fut1
mt:ND1	FBgn0013679	mt:ND1
mt:ND3	FBgn0013681	mt:ND3
mt:ND5	FBgn0013684	mt:ND5
CG3847	FBgn0029867	CG3847
Mtp	FBgn0266369	Mtp
Mtr3	FBgn0036916	Mtr3
CG1824	FBgn0030403	CG1824
mtSSB	FBgn0010438	mtSSB
mts	FBgn0004177	mts
mts	FBtp0052547	P{TRiP.JF02805}
mtTFB1	FBgn0261381	mtTFB1
mtTFB2	FBgn0037778	mtTFB2
mTTF	FBgn0028530	mTTF
mub	FBgn0262737	mub
mub	FBgn0262737	mub
mub	FBgn0262737	mub
mub	FBgn0262737	mub
mud	FBgn0002873	mud
mud	FBgn0002874	mudl
mus101	FBgn0002878	mus101
mus201	FBgn0002887	mus201
mus201	FBal0012633	Xpc[G1]
mus205	FBgn0002891	DNApol-zeta
mus209	FBgn0005655	PCNA
CG12159	FBgn0033232	CG12159
CG15293	FBgn0028526	CG15293
mus304	FBgn0002901	mus304
mus308	FBgn0002905	DNApol-theta
mus309	FBgn0002906	Blm
muskelin	FBgn0033757	muskelin
fs(1)N	FBgn0004650	fs(1)N
CG12811	FBgn0037779	CG12811
mxc	FBgn0260789	mxc
Myd88	FBgn0033402	Myd88
Myo31DF	FBgn0086347	Myo31DF
Myo61F	FBgn0010246	Myo61F
MYPT-75D	FBgn0036801	MYPT-75D
Mys45A	FBgn0033379	Mys45A
CG17486	FBgn0032997	CG17486
Myt1	FBgn0040298	Myt1
Nacalpha	FBgn0086904	Nacalpha
CG33156	FBgn0053156	CG33156
Spn27A	FBgn0028990	Spn27A
Nap1	FBgn0015268	Nap1
Nap1	FBgn0011771	Hem
Nat1	FBgn0031020	Naa15-16
Nat1	FBgn0010488	NAT1
NC2alpha	FBgn0034650	NC2alpha
NC2beta	FBgn0028926	NC2beta
Nc73EF	FBgn0010352	Nc73EF
Nca	FBgn0013303	Nca
Ncc69	FBgn0036279	Ncc69
ncd	FBgn0002924	ncd
ncd	FBal0012910	ncd[1]
ncd	FBal0012911	ncd[2]
ncm	FBgn0086707	ncm
Nc	FBgn0026404	Dronc
nct	FBgn0039234	Nct
ND23	FBgn0017567	ND-23
ND42	FBgn0019957	ND-42
ND42	FBal0118203	hiw[ND42]
ND75	FBgn0017566	ND-75
Ndc1	FBgn0039125	Ndc1
Ndc80	FBgn0030500	Ndc80
ndl	FBgn0002926	ndl
Neb-cGP	FBgn0083167	Neb-cGP
nec	FBgn0002930	nec
Nedd4	FBgn0259174	Nedd4
Nedd8	FBgn0032725	Nedd8
CG7054	FBgn0038972	CG7054
NELF-A	FBgn0038872	Nelf-A
NELF-B	FBgn0027553	NELF-B
Nelf-E	FBgn0017430	Nelf-E
DNApol-eta	FBgn0037141	DNApol-eta
pum	FBgn0003165	pum
Neos	FBgn0024542	Neos
CG10590	FBgn0035622	TM9SF3
nes	FBgn0026630	nes
Neu3	FBgn0265140	Meltrin
CG30290	FBgn0050290	Ppcdc
Ngp	FBgn0034243	Ns2
koko	FBgn0264816	koko
Mvl	FBgn0011672	Mvl
NHP2	FBgn0029148	NHP2
nimB2	FBgn0028543	NimB2
nimB3	FBgn0054003	NimB3
ninaG	FBgn0037896	ninaG
NiPp1	FBgn0026402	NiPp1
Nipped-A	FBgn0053554	Nipped-A
Nipped-A	FBgn0053554	Nipped-A
CG31142	FBgn0047114	CG31142
Nipsnap	FBgn0030724	Nipsnap
NitFhit	FBgn0024945	NitFhit
kuk	FBgn0038476	kuk
NLaz	FBgn0053126	NLaz
CG9634	FBgn0027528	goe
Nlp	FBgn0016685	Nlp
Nmd3	FBgn0023542	Nmd3
Nmdar1	FBgn0010399	Nmdar1
Nmdmc	FBgn0010222	Nmdmc
nmd	FBgn0005322	nmd
Nmnat	FBgn0039254	Nmnat
Nmt	FBgn0020392	Nmt
Nnf1b	FBgn0051658	Nnf1b
Noa36	FBgn0026400	Noa36
nocturnin	FBgn0261808	cu
noi	FBgn0014366	noi
gus	FBgn0026238	gus
gus	FBgn0270927	betaGlu
nonA	FBgn0004227	nonA
Mfrn	FBgn0039561	mfrn
nop5	FBgn0026196	nop5
Syx1A	FBgn0013343	Syx1A
sqh	FBgn0003514	sqh
nopo	FBgn0034314	nopo
Nopp140	FBgn0037137	Nopp140
norpA	FBgn0262738	norpA
nos	FBgn0002962	nos
nos	FBgn0011676	Nos
Not1	FBgn0085436	Not1
not	FBgn0013717	not
CG42389	FBgn0259735	mtgo
NP15.6	FBgn0027785	NP15.6
NPC1	FBgn0024320	Npc1a
NPC2	FBgn0031381	Npc2a
NPC2	FBgn0038198	Npc2b
Gmap	FBgn0027287	Gmap
Nrg	FBgn0264975	Nrg
Nrt	FBgn0004108	Nrt
sgl	FBgn0261445	sgl
nrv2	FBgn0015777	nrv2
nrv2	FBtp0011547	P{nrv2-GAL4.S}
Roc2	FBgn0044020	Roc2
Roc2	FBgn0040291	Roc1b
Nsf2	FBgn0266464	Nsf2
Nsf2	FBgn0266464	Nsf2
N	FBgn0004647	N
N	FBgn0001956	l(2)28Bb
N	FBgn0013820	Dl::N
N	FBal0033870	N[Hsp70Bb.PL]
N	FBal0117992	w[hdrvN]
N	FBtp0071154	P{y.N.TARG}
N	FBtp0141413	P{GFP-asp.N}
Ntf-2	FBgn0031145	Ntf-2
Ntf-2	FBgn0031145	Ntf-2
Ntf-2	FBgn0031145	Ntf-2
NTPase	FBgn0024947	NTPase
Syb	FBgn0003660	Syb
Syb	FBgn0013342	nSyb
nudC	FBgn0021768	nudC
nudE	FBgn0036059	nudE
Nuf2	FBgn0031886	Nuf2
nuf	FBgn0013718	nuf
nuf	FBgn0013718	nuf
numb	FBgn0002973	numb
Nup107	FBgn0027868	Nup107
Nup133	FBgn0039004	Nup133
Nup153	FBgn0061200	Nup153
Nup153	FBgn0061200	Nup153
Nup154	FBgn0021761	Nup154
Nup214	FBgn0010660	Nup214
Nup358	FBgn0039302	Nup358
Nup44A	FBgn0033247	Nup44A
Nup58	FBgn0038722	Nup58
Nup62	FBgn0034118	Nup62
Nup75	FBgn0034310	Nup75
Nup98	FBgn0039120	Nup98-96
Nurf-38	FBgn0016687	Nurf-38
nxf2	FBgn0036640	nxf2
Nxt1	FBgn0028411	Nxt1
oaf	FBgn0011818	oaf
Oatp30B	FBgn0032123	Oatp30B
Oat	FBgn0022774	Oat
Obp56d	FBgn0034470	Obp56d
CG8605	FBgn0035762	Rint1
CG10220	FBgn0053506	CG33506
CG10220	FBgn0053505	U3-55K
CG6208	FBgn0266721	gammaSnap2
Oda	FBgn0014184	Oda
lid	FBgn0031759	lid
ogre	FBgn0004646	ogre
Ogt	FBgn0261403	sxc
oho23B	FBgn0015521	RpS21
olf186-F	FBgn0041585	Orai
onecut	FBgn0028996	onecut
opa1-like	FBgn0261276	Opa1
Or22b	FBgn0026397	Or22b
Or22b	FBtp0072060	P{Or22b-GAL4.U}
CG33188	FBgn0266410	CG45050
CG33188	FBgn0263750	CG43675
Orc2	FBgn0015270	Orc2
Orc4	FBgn0023181	Orc4
Orc5	FBgn0015271	Orc5
Orc6	FBgn0023180	Orc6
ORF	FBgn0019903	anon-14Bg
ORF	FBgn0019904	anon-14Bf
ORF	FBgn0019905	anon-14Be
l(2)s5379	FBgn0267378	sau
l(2)s5379	FBal0009326	sau[s5379]
ORMDL	FBgn0037110	ORMDL
or	FBgn0003008	or
or	FBgn0020796	oculi-rugosissimi
or	FBal0013279	or[1]
osa	FBgn0261885	osa
Osbp	FBgn0020626	Osbp
Oscp	FBgn0016691	ATPsynO
Oseg4	FBgn0035264	Oseg4
osk	FBgn0003015	osk
Ost48	FBgn0014868	Ost48
OstStt3	FBgn0011336	Stt3B
Ote	FBgn0266420	Ote
out	FBgn0259834	out
ox	FBgn0011227	ox
oxt	FBgn0015360	oxt
p115	FBgn0040087	p115
p120ctn	FBgn0260799	p120ctn
p16-ARC	FBgn0031437	Arpc5
p24-1	FBgn0030341	p24-1
p24-2	FBgn0053105	p24-2
p38b	FBgn0024846	p38b
p47	FBgn0033179	p47
p47	FBgn0259729	CG42383
p47	FBgn0030329	prtp
P58IPK	FBgn0037718	P58IPK
P5cr	FBgn0015781	P5cr
Pabp2	FBgn0005648	Pabp2
pAbp	FBgn0265297	pAbp
polybromo	FBgn0039227	polybromo
Paip2	FBgn0038100	Paip2
Pak3	FBgn0044826	Pak3
Pak	FBgn0267698	Pak
CG3947	FBgn0037019	Pex16
CG5098	FBgn0034300	CG5098
par-6	FBgn0026192	par-6
Parg	FBgn0023216	Parg
Parp	FBgn0010247	Parp
Parp	FBgn0010247	Parp
pasha	FBgn0039861	pasha
Past1	FBgn0016693	Past1
path	FBgn0036007	path
Patr-1	FBgn0266053	Patr-1
pav	FBgn0011692	pav
Pax	FBgn0041789	Pax
AnnIX	FBgn0000083	AnxB9
Pbp49	FBgn0260398	Pbp49
Pbp95	FBgn0037540	Pbp95
Pcaf	FBgn0020388	Gcn5
Pcd	FBgn0024841	Pcd
Pcf11	FBgn0264962	Pcf11
pck	FBgn0013720	pck
Pcl	FBgn0003044	Pcl
pcm	FBgn0020261	pcm
foi	FBgn0024236	foi
foi	FBal0032031	foi[neo13]
pcx	FBgn0003048	pcx
PDCD-5	FBgn0036580	PDCD-5
Pde11	FBgn0085370	Pde11
Smg5	FBgn0019890	Smg5
vig	FBgn0024183	vig
Pdi	FBgn0286818	Pdi
CG11982	FBgn0037653	Iru
Pdp	FBgn0029958	Pdp
pds5	FBgn0260012	pds5
Pdsw	FBgn0021967	ND-PDSW
pea	FBgn0086895	pea
PebIII	FBgn0011695	EbpIII
CG2135	FBgn0270927	betaGlu
CG12162	FBgn0037329	POLDIP2
pelo	FBgn0011207	pelo
pen	FBgn0267727	Pen
pen	FBgn0020260	peo
pen	FBgn0020790	pyg
pen	FBgn0015527	peng
Pen	FBgn0267727	Pen
Pep	FBgn0004401	Pep
CG1827	FBgn0033431	CG1827
Pez	FBgn0031799	Pez
Pfk	FBgn0003071	Pfk
Pfk	FBgn0035405	CG15812
CG15828	FBgn0032136	Apoltp
Pgant35A	FBgn0001970	Pgant35A
CG9667	FBgn0037550	CG9667
pgant6	FBgn0035375	Pgant6
RhoGAP92B	FBgn0038747	RhoGAP92B
Pgd	FBgn0004654	Pgd
Pgi	FBgn0003074	Pgi
Pgk	FBgn0250906	Pgk
Pglym87	FBgn0011270	Pglym87
Pgm	FBgn0003076	Pgm1
PGRP-SA	FBgn0030310	PGRP-SA
PGRP-SB1	FBgn0043578	PGRP-SB1
His2B	FBgn0001198	His2B
Phax	FBgn0033380	Phax
ph-d	FBgn0004860	ph-d
PHGPx	FBgn0035438	PHGPx
PhKgamma	FBgn0011754	PhKgamma
phl	FBgn0003079	Raf
Rab39	FBgn0029959	Rab39
pho	FBgn0002521	pho
ph-p	FBgn0004861	ph-p
CG5791	FBgn0040582	BomBc3
Pi3K59F	FBgn0015277	Pi3K59F
Pi3K68D	FBgn0015278	Pi3K68D
Pi3K68D	FBgn0036205	CG14131
Pi3K92E	FBgn0015279	Pi3K92E
Pi4KIIalpha	FBgn0037339	Pi4KIIalpha
Picot	FBgn0024315	Picot
pim	FBgn0003087	pim
pita	FBgn0034878	pita
Pitslre	FBgn0016696	Pitslre
pit	FBgn0266581	pit
piwi	FBgn0004872	piwi
pix	FBgn0086706	pix
pix	FBgn0015803	RtGEF
Pk92B	FBgn0014006	Ask1
Pka-C1	FBgn0000273	Pka-C1
